head_yaw,head_thrust,head_slip,head_x,head_z,head_yaw_angle,reward_out,lick_in,loom_cur_distance,ms_now
-1,-10,0,0.5,0.256905,180,0,0,15,24653
0,0,0,0.5,0.256905,180,0,0,14.583333,24670
2,6,0,0.5,0.257715,180,0,0,14.166667,24688
15,31,0,0.5,0.2619,180,0,0,13.75,24704
15,43,0,0.5,0.267705,180,0,0,13.333333,24720
14,56,0,0.5,0.275265,180,0,0,12.916667,24737
19,94,0,0.5,0.287955,180,0,0,12.5,24754
14,58,0,0.5,0.295785,180,0,0,12.083333,24770
16,77,0,0.5,0.30618,180,0,0,11.666667,24787
9,40,0,0.5,0.31158,180,0,0,11.25,24803
8,34,0,0.5,0.31617,180,0,0,10.833333,24820
8,49,0,0.5,0.322785,180,0,0,10.416667,24837
3,34,0,0.5,0.327375,180,0,0,10,24853
3,52,0,0.5,0.334395,180,0,0,9.583333,24871
0,28,0,0.5,0.338175,180,0,0,9.166667,24886
0,15,0,0.5,0.3402,180,0,0,8.75,24903
0,2,0,0.5,0.34047,180,0,0,8.333333,24920
1,-2,0,0.5,0.3402,180,0,0,7.916667,24937
0,-13,0,0.5,0.338445,180,0,0,7.5,24954
-1,-46,0,0.5,0.332235,180,0,0,7.083333,24970
-2,-39,0,0.5,0.32697,180,0,0,6.666667,24986
-7,-54,0,0.5,0.31968,180,0,0,6.25,25004
-7,-34,0,0.5,0.31509,180,0,0,5.833333,25020
-9,-34,0,0.5,0.3105,180,0,0,5.416667,25037
-17,-50,0,0.5,0.30375,180,0,0,5,25054
-11,-29,0,0.5,0.299835,180,0,0,4.583333,25070
-13,-31,0,0.5,0.29565,180,0,0,4.166667,25087
-5,-11,0,0.5,0.294165,180,0,0,3.75,25103
-4,-7,0,0.5,0.29322,180,0,0,3.333333,25120
0,-1,0,0.5,0.293085,180,0,0,2.916667,25137
0,0,0,0.5,0.293085,180,0,0,2.5,25153
0,12,0,0.5,0.294705,180,0,0,2.083333,25170
2,28,0,0.5,0.298485,180,0,0,1.666667,25187
1,38,0,0.5,0.303615,180,0,0,1.25,25204
1,58,0,0.5,0.311445,180,0,0,0.833333,25220
2,32,0,0.5,0.315765,180,0,0,0.5774,25237
1,25,0,0.5,0.31914,180,0,0,0.5774,25253
4,28,0,0.5,0.32292,180,0,0,0.5774,25270
2,13,0,0.5,0.324675,180,0,0,0.5774,25286
1,19,0,0.5,0.32724,180,0,0,0.5774,25304
1,12,0,0.5,0.32886,180,0,0,0.5774,25320
0,12,0,0.5,0.33048,180,0,0,0.5774,25337
0,14,0,0.5,0.33237,180,0,0,0.5774,25353
-1,9,0,0.5,0.333585,180,0,0,0.5774,25371
-1,9,0,0.5,0.3348,180,0,0,0.5774,25387
0,3,0,0.5,0.335205,180,0,0,0.5774,25404
0,1,0,0.5,0.33534,180,0,0,0.5774,25420
0,0,0,0.5,0.33534,180,0,0,0.5774,25437
0,0,0,0.5,0.33534,180,0,0,0.5774,25453
0,1,0,0.5,0.335475,180,0,0,0.5774,25470
0,0,0,0.5,0.335475,180,0,0,0.5774,25488
0,0,0,0.5,0.335475,180,0,0,0.5774,25503
0,0,0,0.5,0.335475,180,0,0,0.5774,25520
0,0,0,0.5,0.335475,180,0,0,0.5774,25536
0,0,0,0.5,0.335475,180,0,0,0.5774,25553
0,1,0,0.5,0.33561,180,0,0,0.5774,25570
0,0,0,0.5,0.33561,180,0,0,0.5774,25586
0,0,0,0.5,0.33561,180,0,0,0.5774,25603
0,0,0,0.5,0.33561,180,0,0,0.5774,25619
0,0,0,0.5,0.33561,180,0,0,0.5774,25637
0,0,0,0.5,0.33561,180,0,0,0.5774,25653
0,0,0,0.5,0.33561,180,0,0,0.5774,25669
0,0,0,0.5,0.33561,180,0,0,0.5774,25686
0,0,0,0.5,0.33561,180,0,0,0.5774,25703
0,0,0,0.5,0.33561,180,0,0,0.5774,25719
0,0,0,0.5,0.33561,180,0,0,0.5774,25736
0,0,0,0.5,0.33561,180,0,0,0.5774,25753
0,0,0,0.5,0.33561,180,0,0,0.5774,25770
0,0,0,0.5,0.33561,180,0,0,0.5774,25786
0,0,0,0.5,0.33561,180,0,0,0.5774,25803
0,0,0,0.5,0.33561,180,0,0,0.5774,25820
0,0,0,0.5,0.33561,180,0,0,0.5774,25836
0,0,0,0.5,0.33561,180,0,0,0.5774,25853
0,0,0,0.5,0.33561,180,0,0,0.5774,25870
0,0,0,0.5,0.33561,180,0,0,0.5774,25886
0,0,0,0.5,0.33561,180,0,0,0.5774,25903
0,0,0,0.5,0.33561,180,0,0,0.5774,25919
0,0,0,0.5,0.33561,180,0,0,0.5774,25937
0,0,0,0.5,0.33561,180,0,0,0.5774,25953
0,0,0,0.5,0.33561,180,0,0,0.5774,25969
0,0,0,0.5,0.33561,180,0,0,20,25987
0,0,0,0.5,0.33561,180,0,0,19.583333,26003
0,0,0,0.5,0.33561,180,0,0,19.166667,26019
0,0,0,0.5,0.33561,180,0,0,18.75,26036
0,0,0,0.5,0.33561,180,0,0,18.333333,26053
0,0,0,0.5,0.33561,180,0,0,17.916667,26070
0,0,0,0.5,0.33561,180,0,0,17.5,26087
0,0,0,0.5,0.33561,180,0,0,17.083333,26103
0,0,0,0.5,0.33561,180,0,0,16.666667,26120
0,0,0,0.5,0.33561,180,0,0,16.25,26137
0,0,0,0.5,0.33561,180,0,0,15.833333,26153
0,0,0,0.5,0.33561,180,0,0,15.416667,26169
0,0,0,0.5,0.33561,180,0,0,15,26187
0,0,0,0.5,0.33561,180,0,0,14.583333,26203
0,0,0,0.5,0.33561,180,0,0,14.166667,26219
0,0,0,0.5,0.33561,180,0,0,13.75,26237
0,0,0,0.5,0.33561,180,0,0,13.333333,26253
0,0,0,0.5,0.33561,180,0,0,12.916667,26270
0,0,0,0.5,0.33561,180,0,0,12.5,26287
0,0,0,0.5,0.33561,180,0,0,12.083333,26303
0,0,0,0.5,0.33561,180,0,0,11.666667,26320
0,0,0,0.5,0.33561,180,0,0,11.25,26337
4,37,0,0.5,0.340605,180,0,0,10.833333,26353
3,36,0,0.5,0.345465,180,0,0,10.416667,26370
7,52,0,0.5,0.352485,180,0,0,10,26387
3,31,0,0.5,0.35667,180,0,0,9.583333,26404
5,40,0,0.5,0.36207,180,0,0,9.166667,26420
1,22,0,0.5,0.36504,180,0,0,8.75,26437
1,19,0,0.5,0.367605,180,0,0,8.333333,26454
0,27,0,0.5,0.37125,180,0,0,7.916667,26470
0,18,0,0.5,0.37368,180,0,0,7.5,26488
-2,26,0,0.5,0.37719,180,0,0,7.083333,26504
-1,17,0,0.5,0.379485,180,0,0,6.666667,26520
-1,15,0,0.5,0.38151,180,0,0,6.25,26537
-2,19,0,0.5,0.384075,180,0,0,5.833333,26553
-1,9,0,0.5,0.38529,180,0,0,5.416667,26570
-1,12,0,0.5,0.38691,180,0,0,5,26588
0,9,0,0.5,0.388125,180,0,0,4.583333,26603
-1,9,0,0.5,0.38934,180,0,0,4.166667,26620
-3,9,0,0.5,0.390555,180,0,0,3.75,26637
-1,4,0,0.5,0.391095,180,0,0,3.333333,26653
-1,1,0,0.5,0.39123,180,0,0,2.916667,26671
0,0,0,0.5,0.39123,180,0,0,2.5,26687
0,0,0,0.5,0.39123,180,0,0,2.083333,26703
0,0,0,0.5,0.39123,180,0,0,1.666667,26720
0,0,0,0.5,0.39123,180,0,0,1.25,26736
0,0,0,0.5,0.39123,180,0,0,0.833333,26753
0,0,0,0.5,0.39123,180,0,0,0.5774,26769
0,0,0,0.5,0.39123,180,0,0,0.5774,26786
0,0,0,0.5,0.39123,180,0,0,0.5774,26803
0,0,0,0.5,0.39123,180,0,0,0.5774,26820
0,0,0,0.5,0.39123,180,0,0,0.5774,26836
0,0,0,0.5,0.39123,180,0,0,0.5774,26853
0,0,0,0.5,0.39123,180,0,0,0.5774,26870
0,0,0,0.5,0.39123,180,0,0,0.5774,26887
0,0,0,0.5,0.39123,180,0,0,0.5774,26903
0,0,0,0.5,0.39123,180,0,0,0.5774,26920
0,0,0,0.5,0.39123,180,0,0,0.5774,26937
0,0,0,0.5,0.39123,180,0,0,0.5774,26953
0,0,0,0.5,0.39123,180,0,0,0.5774,26971
0,0,0,0.5,0.39123,180,0,0,0.5774,26986
0,0,0,0.5,0.39123,180,0,0,0.5774,27003
0,0,0,0.5,0.39123,180,0,0,0.5774,27020
0,0,0,0.5,0.39123,180,0,0,0.5774,27037
0,0,0,0.5,0.39123,180,0,0,0.5774,27054
0,0,0,0.5,0.39123,180,0,0,0.5774,27070
0,0,0,0.5,0.39123,180,0,0,0.5774,27087
0,0,0,0.5,0.39123,180,0,0,0.5774,27103
0,0,0,0.5,0.39123,180,0,0,0.5774,27119
0,0,0,0.5,0.39123,180,0,0,0.5774,27137
0,0,0,0.5,0.39123,180,0,0,0.5774,27153
0,0,0,0.5,0.39123,180,0,0,0.5774,27170
0,0,0,0.5,0.39123,180,0,0,0.5774,27187
0,0,0,0.5,0.39123,180,0,0,0.5774,27203
0,0,0,0.5,0.39123,180,0,0,0.5774,27220
0,0,0,0.5,0.39123,180,0,0,0.5774,27237
0,0,0,0.5,0.39123,180,0,0,0.5774,27253
0,0,0,0.5,0.39123,180,0,0,0.5774,27270
0,0,0,0.5,0.39123,180,0,0,0.5774,27287
0,0,0,0.5,0.39123,180,0,0,0.5774,27303
0,0,0,0.5,0.39123,180,0,0,0.5774,27320
0,0,0,0.5,0.39123,180,0,0,0.5774,27336
0,0,0,0.5,0.39123,180,0,0,0.5774,27353
0,0,0,0.5,0.39123,180,0,0,0.5774,27370
0,0,0,0.5,0.39123,180,0,0,0.5774,27387
0,0,0,0.5,0.39123,180,0,0,0.5774,27402
0,0,0,0.5,0.39123,180,0,0,0.5774,27419
0,0,0,0.5,0.39123,180,0,0,0.5774,27436
2,-18,0,0.5,0.3888,180,0,0,0.5774,27454
1,-18,0,0.5,0.38637,180,0,0,0.5774,27470
0,-28,0,0.5,0.38259,180,0,0,0.5774,27487
1,-52,0,0.5,0.37557,180,0,0,0.5774,27503
-1,-31,0,0.5,0.371385,180,0,0,0.5774,27521
-2,-34,0,0.5,0.366795,180,0,0,0.5774,27538
-3,-17,0,0.5,0.3645,180,0,0,0.5774,27554
-1,-12,0,0.5,0.36288,180,0,0,0.5774,27570
0,-11,0,0.5,0.361395,180,0,0,0.5774,27587
0,-8,0,0.5,0.360315,180,0,0,0.5774,27603
-3,-15,0,0.5,0.35829,180,0,0,0.5774,27621
-2,-13,0,0.5,0.356535,180,0,0,0.5774,27637
-1,-11,0,0.5,0.35505,180,0,0,0.5774,27654
-3,-11,0,0.5,0.353565,180,0,0,0.5774,27670
-1,-2,0,0.5,0.353295,180,0,0,0.5774,27687
0,-1,0,0.5,0.35316,180,0,0,0.5774,27703
0,0,0,0.5,0.35316,180,0,0,0.5774,27719
0,0,0,0.5,0.35316,180,0,0,0.5774,27736
0,0,0,0.5,0.35316,180,0,0,0.5774,27753
0,0,0,0.5,0.35316,180,0,0,0.5774,27770
0,0,0,0.5,0.35316,180,0,0,0.5774,27786
0,0,0,0.5,0.35316,180,0,0,0.5774,27803
0,0,0,0.5,0.35316,180,0,0,0.5774,27820
0,0,0,0.5,0.35316,180,0,0,0.5774,27837
0,0,0,0.5,0.35316,180,0,0,0.5774,27853
0,0,0,0.5,0.35316,180,0,0,0.5774,27870
-1,0,0,0.5,0.35316,180,0,0,0.5774,27886
0,0,0,0.5,0.35316,180,0,0,0.5774,27903
0,0,0,0.5,0.35316,180,0,0,0.5774,27920
0,0,0,0.5,0.35316,180,0,0,0.5774,27936
0,0,0,0.5,0.35316,180,0,0,0.5774,27953
0,0,0,0.5,0.35316,180,0,0,0.5774,27970
0,0,0,0.5,0.35316,180,0,0,0.5774,27987
0,0,0,0.5,0.35316,180,0,0,0.5774,28003
0,0,0,0.5,0.35316,180,0,0,0.5774,28020
0,0,0,0.5,0.35316,180,0,0,0.5774,28037
0,0,0,0.5,0.35316,180,0,0,0.5774,28053
0,0,0,0.5,0.35316,180,0,0,0.5774,28070
0,0,0,0.5,0.35316,180,0,0,0.5774,28087
0,0,0,0.5,0.35316,180,0,0,0.5774,28103
0,0,0,0.5,0.35316,180,0,0,0.5774,28120
0,0,0,0.5,0.35316,180,0,0,0.5774,28137
0,0,0,0.5,0.35316,180,0,0,0.5774,28153
0,0,0,0.5,0.35316,180,0,0,0.5774,28170
0,7,0,0.5,0.354105,180,0,0,0.5774,28187
1,16,0,0.5,0.356265,180,0,0,0.5774,28203
0,13,0,0.5,0.35802,180,0,0,0.5774,28220
2,9,0,0.5,0.359235,180,0,0,0.5774,28237
1,-1,0,0.5,0.3591,180,0,0,0.5774,28254
7,-27,0,0.5,0.355455,180,0,0,0.5774,28271
2,-30,0,0.5,0.351405,180,0,0,0.5774,28287
0,-34,0,0.5,0.346815,180,0,0,0.5774,28303
-2,-52,0,0.5,0.339795,180,0,0,0.5774,28320
-5,-31,0,0.5,0.33561,180,0,0,0.5774,28337
-5,-37,0,0.5,0.330615,180,0,0,0.5774,28354
-4,-18,0,0.5,0.328185,180,0,0,0.5774,28370
-3,-15,0,0.5,0.32616,180,0,0,0.5774,28387
-6,-25,0,0.5,0.322785,180,0,0,0.5774,28403
-4,-14,0,0.5,0.320895,180,0,0,0.5774,28420
-7,-15,0,0.5,0.31887,180,0,0,0.5774,28438
-2,-5,0,0.5,0.318195,180,0,0,0.5774,28454
-1,-3,0,0.5,0.31779,180,0,0,0.5774,28470
0,0,0,0.5,0.31779,180,0,0,0.5774,28487
0,0,0,0.5,0.31779,180,0,0,0.5774,28503
0,0,0,0.5,0.31779,180,0,0,0.5774,28520
0,0,0,0.5,0.31779,180,0,0,0.5774,28538
0,0,0,0.5,0.31779,180,0,0,0.5774,28553
0,0,0,0.5,0.31779,180,0,0,0.5774,28570
0,2,0,0.5,0.31806,180,0,0,0.5774,28587
0,5,0,0.5,0.318735,180,0,0,0.5774,28603
1,28,0,0.5,0.322515,180,0,0,0.5774,28620
2,31,0,0.5,0.3267,180,0,0,0.5774,28637
3,38,0,0.5,0.33183,180,0,0,0.5774,28653
2,55,0,0.5,0.339255,180,0,0,0.5774,28670
1,30,0,0.5,0.343305,180,0,0,0.5774,28687
2,30,0,0.5,0.347355,180,0,0,0.5774,28704
1,12,0,0.5,0.348975,180,0,0,0.5774,28720
1,11,0,0.5,0.35046,180,0,0,0.5774,28737
5,24,0,0.5,0.3537,180,0,0,0.5774,28754
3,27,0,0.5,0.357345,180,0,0,0.5774,28770
3,46,0,0.5,0.363555,180,0,0,0.5774,28787
1,30,0,0.5,0.367605,180,0,0,0.5774,28803
0,31,0,0.5,0.37179,180,0,0,0.5774,28821
0,46,0,0.5,0.378,180,0,0,0.5774,28837
-1,26,0,0.5,0.38151,180,0,0,0.5774,28853
-2,28,0,0.5,0.38529,180,0,0,0.5774,28871
-2,8,0,0.5,0.38637,180,0,0,0.5774,28887
0,0,0,0.5,0.38637,180,0,0,0.5774,28903
0,0,0,0.5,0.38637,180,0,0,0.5774,28920
0,0,0,0.5,0.38637,180,0,0,0.5774,28937
0,0,0,0.5,0.38637,180,0,0,0.5774,28953
0,0,0,0.5,0.38637,180,0,0,0.5774,28970
0,0,0,0.5,0.38637,180,0,0,0.5774,28987
0,0,0,0.5,0.38637,180,0,0,0.5774,29003
0,0,0,0.5,0.38637,180,0,0,0.5774,29020
0,0,0,0.5,0.38637,180,0,0,0.5774,29037
0,0,0,0.5,0.38637,180,0,0,0.5774,29053
0,0,0,0.5,0.38637,180,0,0,0.5774,29070
0,0,0,0.5,0.38637,180,0,0,0.5774,29088
3,22,0,0.5,0.38934,180,0,0,0.5774,29103
5,50,0,0.5,0.39609,180,0,0,0.5774,29121
7,76,0,0.5,0.40635,180,0,0,0.5774,29137
5,48,0,0.5,0.41283,180,0,0,0.5774,29153
3,40,0,0.5,0.41823,180,0,0,0.5774,29170
8,46,0,0.5,0.42444,180,0,0,0.5774,29187
3,23,0,0.5,0.427545,180,0,0,20,29205
1,32,0,0.5,0.431865,180,0,0,19.583333,29220
-2,22,0,0.5,0.434835,180,0,0,19.166667,29237
-5,22,0,0.5,0.437805,180,0,0,18.75,29253
-3,10,0,0.5,0.439155,180,0,0,18.333333,29270
0,0,0,0.5,0.439155,180,0,0,17.916667,29287
0,0,0,0.5,0.439155,180,0,0,17.5,29303
0,0,0,0.5,0.439155,180,0,0,17.083333,29320
0,0,0,0.5,0.439155,180,0,0,16.666667,29337
0,0,0,0.5,0.439155,180,0,0,16.25,29353
0,0,0,0.5,0.439155,180,0,0,15.833333,29370
0,0,0,0.5,0.439155,180,0,0,15.416667,29387
0,0,0,0.5,0.439155,180,0,0,15,29403
0,0,0,0.5,0.439155,180,0,0,14.583333,29420
0,0,0,0.5,0.439155,180,0,0,14.166667,29437
0,0,0,0.5,0.439155,180,0,0,13.75,29453
0,0,0,0.5,0.439155,180,0,0,13.333333,29470
0,0,0,0.5,0.439155,180,0,0,12.916667,29486
8,47,0,0.5,0.4455,180,0,0,12.5,29504
14,68,0,0.5,0.45468,180,0,0,12.083333,29520
9,40,0,0.5,0.46008,180,0,0,11.666667,29539
12,51,0,0.5,0.466965,180,0,0,11.25,29554
8,30,0,0.5,0.471015,180,0,0,10.833333,29570
6,27,0,0.5,0.47466,180,0,0,10.416667,29587
9,40,0,0.5,0.48006,180,0,0,10,29604
5,26,0,0.5,0.48357,180,0,0,9.583333,29620
3,26,0,0.5,0.48708,180,0,0,9.166667,29637
2,42,0,0.5,0.49275,180,0,0,8.75,29654
1,32,0,0.5,0.49707,180,0,0,8.333333,29670
-1,52,0,0.5,0.50409,180,0,0,7.916667,29688
-1,35,0,0.5,0.508815,180,0,0,7.5,29703
-2,31,0,0.5,0.513,180,0,0,7.083333,29720
-3,36,0,0.5,0.51786,180,0,0,6.666667,29737
-3,11,0,0.5,0.519345,180,0,0,6.25,29754
-1,3,0,0.5,0.51975,180,0,0,5.833333,29770
-5,-8,0,0.5,0.51867,180,0,0,5.416667,29787
0,0,0,0.5,0.51867,180,0,0,5,29803
0,0,0,0.5,0.51867,180,0,0,4.583333,29820
0,0,0,0.5,0.51867,180,0,0,4.166667,29836
0,0,0,0.5,0.51867,180,0,0,3.75,29853
0,0,0,0.5,0.51867,180,0,0,3.333333,29870
0,0,0,0.5,0.51867,180,0,0,2.916667,29886
0,0,0,0.5,0.51867,180,0,0,2.5,29903
0,0,0,0.5,0.51867,180,0,0,2.083333,29920
0,0,0,0.5,0.51867,180,0,0,1.666667,29937
0,0,0,0.5,0.51867,180,0,0,1.25,29953
0,0,0,0.5,0.51867,180,0,0,0.833333,29970
0,0,0,0.5,0.51867,180,0,0,0.5774,29987
0,0,0,0.5,0.51867,180,0,0,0.5774,30003
5,26,0,0.5,0.52218,180,0,0,0.5774,30021
9,76,0,0.5,0.53244,180,0,0,0.5774,30037
6,45,0,0.5,0.538515,180,0,0,0.5774,30054
5,41,0,0.5,0.54405,180,0,0,0.5774,30071
9,52,0,0.5,0.55107,180,0,0,0.5774,30087
4,32,0,0.5,0.55539,180,0,0,0.5774,30103
3,47,0,0.5,0.561735,180,0,0,0.5774,30120
-1,33,0,0.5,0.56619,180,0,0,0.5774,30137
-4,37,0,0.5,0.571185,180,0,0,0.5774,30154
-9,57,0,0.5,0.57888,180,0,0,0.5774,30170
-6,30,0,0.5,0.58293,180,0,0,0.5774,30188
-4,15,0,0.5,0.584955,180,0,0,0.5774,30204
0,0,0,0.5,0.584955,180,0,0,0.5774,30220
0,0,0,0.5,0.584955,180,0,0,0.5774,30237
0,0,0,0.5,0.584955,180,0,0,0.5774,30253
0,0,0,0.5,0.584955,180,0,0,0.5774,30270
0,0,0,0.5,0.584955,180,0,0,0.5774,30287
0,0,0,0.5,0.584955,180,0,0,0.5774,30303
0,0,0,0.5,0.584955,180,0,0,0.5774,30320
0,0,0,0.5,0.584955,180,0,0,0.5774,30337
0,0,0,0.5,0.584955,180,0,0,0.5774,30353
0,0,0,0.5,0.584955,180,0,0,0.5774,30370
0,0,0,0.5,0.584955,180,0,0,0.5774,30386
0,0,0,0.5,0.584955,180,0,0,0.5774,30403
0,0,0,0.5,0.584955,180,0,0,0.5774,30420
2,29,0,0.5,0.58887,180,0,0,0.5774,30437
3,59,0,0.5,0.596835,180,0,0,0.5774,30454
2,85,0,0.5,0.60831,180,0,0,0.5774,30470
1,50,0,0.5,0.61506,180,0,0,0.5774,30487
3,64,0,0.5,0.6237,180,0,0,0.5774,30504
-3,40,0,0.5,0.6291,180,0,0,0.5774,30520
-3,53,0,0.5,0.636255,180,0,0,0.5774,30538
-4,28,0,0.5,0.640035,180,0,0,0.5774,30554
-4,23,0,0.5,0.64314,180,0,0,0.5774,30570
-9,26,0,0.5,0.64665,180,0,0,0.5774,30590
-6,10,0,0.5,0.648,180,0,0,0.5774,30604
-6,2,0,0.5,0.64827,180,0,0,0.5774,30620
0,0,0,0.5,0.64827,180,0,0,0.5774,30636
0,0,0,0.5,0.64827,180,0,0,0.5774,30653
0,0,0,0.5,0.64827,180,0,0,0.5774,30670
0,0,0,0.5,0.64827,180,0,0,0.5774,30687
0,0,0,0.5,0.64827,180,0,0,0.5774,30703
0,0,0,0.5,0.64827,180,0,0,0.5774,30720
0,0,0,0.5,0.64827,180,0,0,0.5774,30737
0,0,0,0.5,0.64827,180,0,0,0.5774,30753
0,0,0,0.5,0.64827,180,0,0,0.5774,30770
0,0,0,0.5,0.64827,180,0,0,0.5774,30787
0,0,0,0.5,0.64827,180,0,0,0.5774,30804
0,0,0,0.5,0.64827,180,0,0,0.5774,30820
0,0,0,0.5,0.64827,180,0,0,0.5774,30837
0,0,0,0.5,0.64827,180,0,0,0.5774,30853
6,58,0,0.5,0.6561,180,0,0,0.5774,30870
6,60,0,0.5,0.6642,180,0,0,0.5774,30888
6,81,0,0.5,0.675135,180,0,0,0.5774,30903
6,45,0,0.5,0.68121,180,0,0,0.5774,30921
8,55,0,0.5,0.688635,180,0,0,0.5774,30937
5,32,0,0.5,0.692955,180,0,0,0.5774,30953
5,35,0,0.5,0.69768,180,0,0,0.5774,30970
0,68,0,0.5,0.70686,180,0,0,0.5774,30987
-6,52,0,0.5,0.71,180,0,0,0.5774,31004
